pl_name,ra,dec,pl_rade,disc_year,discoverymethod
"Kepler-154 b",289.7805393,49.8965624,2.26000000,2014,"Transit"
"Kepler-1660 AB b",290.5519537,40.2350445,12.90000000,2023,"Eclipse Timing Variations"
"Kepler-379 b",295.7010981,38.9458209,1.66000000,2014,"Transit"
"HAT-P-33 b",113.1842383,33.8350214,20.73665000,2011,"Transit"
"Kepler-567 b",297.6726072,48.3023458,2.25000000,2016,"Transit"
"KIC 8121913 b",298.9677981,43.9093780,13.40000000,2021,"Orbital Brightness Modulation"
"K2-198 d",198.8436817,-6.4649888,2.43800000,2019,"Transit"
"Kepler-176 e",294.6679021,43.8532104,1.45000000,2016,"Transit"
"HD 109246 b",188.0271840,74.4893379,13.90000000,2010,"Radial Velocity"
"TOI-5489 c",128.6912940,11.4895882,1.28000000,2025,"Transit"
"K2-415 b",137.2015437,11.8622503,1.01500000,2023,"Transit"
"Kepler-800 b",286.5747697,44.7951858,2.85000000,2016,"Transit"
"Kepler-327 c",292.6422963,44.0876251,1.03000000,2014,"Transit"
"Kepler-28 c",292.1370409,42.4294835,1.85700000,2011,"Transit"
"K2-271 b",125.2239144,16.0907958,7.28000000,2018,"Transit"
"KMT-2018-BLG-0748L b",267.8745000,-30.6463889,9.01000000,2020,"Microlensing"
"KMT-2024-BLG-1870L b",272.4653333,-26.8828889,13.80000000,2026,"Microlensing"
"KMT-2017-BLG-0849L b",265.3594583,-25.2812194,2.41000000,2024,"Microlensing"
"Kepler-1418 b",282.9975322,41.6785900,1.66000000,2016,"Transit"
"OGLE-2016-BLG-0613L AB b",269.2604060,-28.1161671,13.00000000,2017,"Microlensing"
"KOI-142 c",291.1481028,40.6694130,14.00000000,2013,"Transit Timing Variations"
"HD 9446 c",23.3350424,29.2649187,13.40000000,2009,"Radial Velocity"
"MASCARA-4 b",147.5800667,-66.1139253,16.98160576,2020,"Transit"
"Kepler-1846 b",294.3909489,44.7629523,1.76378826,2021,"Transit"
"HD 147873 b",246.4380471,-33.5672217,12.80000000,2016,"Radial Velocity"
"Kepler-224 e",290.9342679,47.3575414,1.97000000,2014,"Transit"
"Kepler-1670 b",290.3264599,43.1217550,3.35648010,2020,"Transit"
"Kepler-92 c",289.0860607,41.5630224,2.60000000,2013,"Transit"
"Kepler-1799 b",288.3086994,51.4783348,4.12801189,2021,"Transit"
"KMT-2021-BLG-0736L b",268.3225833,-29.7124194,4.86000000,2025,"Microlensing"
"PSR B1620-26 b",245.9092617,-26.5315944,13.30000000,2003,"Pulsar Timing"
"TYC 8998-760-1 b",201.3001096,-64.9391566,21.18497352,2020,"Imaging"
"OGLE-2017-BLG-1434L b",268.2804667,-30.2456583,1.94000000,2018,"Microlensing"
"KMT-2019-BLG-2783L b",269.2919167,-33.7885194,13.70000000,2023,"Microlensing"
"OGLE-2016-BLG-1093L b",269.0042917,-32.7134722,14.00000000,2022,"Microlensing"
"MOA-2010-BLG-117L b",271.9569700,-25.3446388,14.20000000,2018,"Microlensing"
"OGLE-2006-BLG-109L b",268.1437920,-30.0877778,14.00000000,2008,"Microlensing"
"OGLE-2012-BLG-0406L b",268.3257080,-30.4711667,13.20000000,2013,"Microlensing"
"Kepler-1265 b",284.5858364,47.0795646,1.35000000,2016,"Transit"
"HD 332231 b",306.7411340,33.7443882,9.07303305,2020,"Transit"
"HD 233604 b",137.4535054,53.5682016,12.70000000,2013,"Radial Velocity"
"Kepler-1591 b",296.5166659,44.6086233,1.27000000,2016,"Transit"
"HD 22532 b",53.8148478,-49.4172669,13.40000000,2022,"Radial Velocity"
"KMT-2021-BLG-0322L b",270.9116667,-29.6043889,12.70000000,2021,"Microlensing"
"MOA-2016-BLG-526L b",266.6682917,-34.3860806,3.97000000,2024,"Microlensing"
"TOI-6695 c",129.5720221,-23.5502170,13.60000000,2025,"Radial Velocity"
"Kepler-249 b",296.9853002,43.6586043,1.09000000,2014,"Transit"
"OGLE-2018-BLG-1185L b",269.7927500,-27.8350833,2.83000000,2021,"Microlensing"
"WISEP J121756.91+162640.2 A b",184.4871250,16.4445000,10.46800000,2012,"Imaging"
"KMT-2024-BLG-0176L b",266.5324583,-34.2105806,14.00000000,2026,"Microlensing"
"KMT-2021-BLG-1150L b",268.7901250,-31.3133306,13.90000000,2023,"Microlensing"
"KMT-2017-BLG-1146L b",269.1058330,-33.1424694,14.00000000,2019,"Microlensing"
"MOA-2007-BLG-400L b",272.4249167,-29.2241528,13.50000000,2008,"Microlensing"
"UZ For b",53.8694682,-25.7393857,,2011,"Eclipse Timing Variations"
"TWA 7 b",160.6248102,-33.6712596,12.70000000,2025,"Imaging"
"Kepler-1222 b",294.8896160,49.3798215,0.79000000,2016,"Transit"
"Kepler-463 b",298.9368228,44.8578644,3.05000000,2016,"Transit"
"TOI-2337 b",290.6198948,60.8539035,10.08808263,2022,"Transit"
"MOA-2010-BLG-477L b",271.5310060,-31.4544773,13.60000000,2012,"Microlensing"
"OGLE-2017-BLG-1522L b",270.3193660,-28.4619713,14.00000000,2018,"Microlensing"
"Kepler-566 b",291.5544735,47.8144362,2.15000000,2016,"Transit"
"Kepler-1224 b",286.6257591,37.5373130,1.33000000,2016,"Transit"
"WASP-149 b",124.0736810,-8.6865813,15.24421375,2025,"Transit"
"KMT-2019-BLG-1042L b",270.5440417,-27.5806694,9.05000000,2022,"Microlensing"
"KMT-2019-BLG-0298L b",264.8780000,-27.6381389,13.40000000,2023,"Microlensing"
"WASP-60 b",356.6667136,31.1559115,9.86392000,2012,"Transit"
"KMT-2019-BLG-0371L b",268.3839167,-31.5550222,12.60000000,2021,"Microlensing"
"OGLE-2017-BLG-1237L b",271.6499583,-28.3288306,13.00000000,2024,"Microlensing"
"OGLE-2017-BLG-0640L b",267.4651250,-29.4615000,13.50000000,2024,"Microlensing"
"MXB 1658-298 b",255.5272522,-29.9455833,12.00000000,2017,"Eclipse Timing Variations"
"KMT-2018-BLG-0029L b",264.4694580,-27.9847000,2.67000000,2020,"Microlensing"
"Kepler-619 c",290.8490899,48.4159782,1.69000000,2016,"Transit"
"Kepler-186 b",298.6527360,43.9549884,1.07000000,2014,"Transit"
"K2-183 d",125.0071770,14.0194586,2.30000000,2018,"Transit"
"Kepler-1677 b",298.4932730,47.0130566,2.70216183,2020,"Transit"
"KMT-2018-BLG-0087L b",264.3270000,-27.8320611,10.10000000,2022,"Microlensing"
"KOI-55 c",296.3561853,41.0927315,0.86700000,2011,"Orbital Brightness Modulation"
"KMT-2024-BLG-1044L b",271.5640000,-27.5925806,2.70000000,2024,"Microlensing"
"KMT-2019-BLG-0297L b",270.0632917,-28.9652806,12.10000000,2023,"Microlensing"
"OGLE-2012-BLG-0724L b",268.9682917,-29.8185278,14.30000000,2016,"Microlensing"
"Kepler-1620 b",297.2709026,46.9284743,1.61000000,2016,"Transit"
"KMT-2019-BLG-0578L b",269.4846667,-27.7948611,13.70000000,2025,"Microlensing"
"Kepler-85 e",290.9734395,45.2902761,1.27000000,2014,"Transit"
"TOI-2128 b",256.9817998,32.1053027,2.08874836,2024,"Transit"
"Kepler-1693 c",290.2015581,48.1857799,0.97698289,2021,"Transit"
"TOI-5174 b",174.1094967,-2.0233506,5.35100000,2022,"Transit"
"WASP-172 b",199.4337420,-47.2375748,17.59813000,2018,"Transit"
"Kepler-403 b",289.9214256,46.7445267,1.25000000,2014,"Transit"
"KMT-2022-BLG-2286L b",269.1652500,-28.8549194,12.10000000,2024,"Microlensing"
"Kepler-1493 b",288.5493683,38.5651973,1.41000000,2016,"Transit"
"OGLE-2019-BLG-0249L b",265.4035000,-34.7017500,12.70000000,2023,"Microlensing"
"Kepler-137 c",282.1355875,43.0391951,1.88000000,2014,"Transit"
"OGLE-2018-BLG-1011L c",269.0140000,-29.0828889,13.20000000,2019,"Microlensing"
"OGLE-2018-BLG-0677L b",268.7511250,-32.0165306,1.82000000,2020,"Microlensing"
"OGLE-2019-BLG-0679L b",265.7404167,-27.7728806,13.10000000,2023,"Microlensing"
"MOA-bin-1L b",261.7925000,-29.7939722,13.00000000,2012,"Microlensing"
"Kepler-365 b",295.6265640,49.1304110,2.04000000,2014,"Transit"
"KMT-2020-BLG-0414L c",271.9150000,-28.4852222,11.90000000,2021,"Microlensing"
"HD 11977 b",28.7347403,-67.6469871,12.70000000,2005,"Radial Velocity"
"Kepler-1038 b",298.9721472,44.1323499,3.53000000,2016,"Transit"
"Kepler-250 c",289.5947633,44.1418114,2.28000000,2014,"Transit"
"eps CrB b",239.3965057,26.8776171,12.70000000,2012,"Radial Velocity"
"TOI-521 b",123.3442567,12.2221079,1.98000000,2025,"Transit"
"OGLE-2015-BLG-0954L b",270.1843330,-28.6608889,13.10000000,2016,"Microlensing"
"Kepler-247 b",288.6425609,43.0393769,1.64000000,2014,"Transit"
"KOI-884 e",288.6425609,43.0393769,13.30000000,2014,"Transit Timing Variations"
"Kepler-247 c",288.6425609,43.0393769,4.09000000,2014,"Transit"
"Kepler-247 d",288.6425609,43.0393769,4.50000000,2014,"Transit"
"KMT-2019-BLG-0953L b",269.3385833,-28.6746389,4.06000000,2022,"Microlensing"
"OGLE-2017-BLG-1691L b",263.5938333,-29.2848306,3.92000000,2022,"Microlensing"
"alf Ari b",31.7932860,23.4624210,13.40000000,2010,"Radial Velocity"
"TOI-2180 b",277.9436300,56.6506789,11.32107051,2022,"Transit"
"KMT-2024-BLG-0404L c",271.1470833,-27.9535000,4.33000000,2025,"Microlensing"
"OGLE-2018-BLG-1428L b",265.5487080,-26.1378889,14.00000000,2021,"Microlensing"
"KMT-2021-BLG-1689L b",269.5791667,-30.1452778,7.71000000,2022,"Microlensing"
"MOA-2010-BLG-073L b",272.5472580,-26.5229319,12.40000000,2012,"Microlensing"
"KMT-2017-BLG-2197L b",262.6113333,-30.1593111,12.50000000,2025,"Microlensing"
"KMT-2018-BLG-1988L b",265.2825417,-35.5947000,2.22000000,2022,"Microlensing"
"Kepler-302 b",294.3169307,43.6292436,4.06000000,2014,"Transit"
"GJ 3779 b",200.7335358,24.4639425,2.75000000,2018,"Radial Velocity"
"Kepler-985 b",290.1443390,44.0498808,2.98000000,2016,"Transit"
"Kepler-248 b",293.0613138,43.5813577,3.02000000,2014,"Transit"
"Kepler-836 b",287.4527659,45.7043964,2.73000000,2016,"Transit"
"TOI-1224 c",37.1978356,-80.8991053,2.88400000,2024,"Transit"
"Kepler-142 d",295.1190067,48.4813635,2.16000000,2014,"Transit"
"OGLE-2019-BLG-0304L b",264.0267083,-26.1459889,14.20000000,2021,"Microlensing"
"MOA-2022-BLG-563L b",270.3002083,-27.8358306,14.00000000,2024,"Microlensing"
"KMT-2021-BLG-2010L b",268.0085000,-32.2697500,13.80000000,2023,"Microlensing"
"KMT-2024-BLG-1005L b",269.8055833,-28.7557806,12.10000000,2025,"Microlensing"
"KMT-2021-BLG-1077L c",266.4891250,-33.8428111,10.60000000,2022,"Microlensing"
"Kepler-1676 b",287.2368778,43.5671665,3.37695960,2020,"Transit"
"K2-65 b",333.2125206,-10.9261373,1.58000000,2016,"Transit"
"OGLE-2018-BLG-0799L b",273.4590000,-25.4857222,10.90000000,2022,"Microlensing"
"KMT-2023-BLG-0466L b",270.6100000,-33.0029694,13.10000000,2026,"Microlensing"
"BD+63 1405 b",271.3979337,63.6700064,12.40000000,2021,"Radial Velocity"
"WASP-73 b",319.9496969,-58.1489328,15.91678000,2014,"Transit"
"Kepler-733 b",293.0181882,45.9147063,2.82000000,2016,"Transit"
"Kepler-124 d",286.7527322,49.0648788,1.11000000,2014,"Transit"
"Kepler-244 c",287.2426410,42.3014185,2.05000000,2014,"Transit"
"Kepler-2001 c",291.6594558,50.5838585,1.82000000,2023,"Transit"
"KMT-2021-BLG-0852L b",265.8311667,-33.8918389,14.20000000,2026,"Microlensing"
"Kepler-32 b",297.8423073,46.5743595,2.20000000,2011,"Transit"
"TOI-5108 b",166.2695041,11.2464069,6.60000000,2025,"Transit"
"KMT-2016-BLG-2605L b",269.8230833,-26.9820000,14.00000000,2021,"Microlensing"
"OGLE-2018-BLG-0977L b",268.5061250,-30.6048056,2.41000000,2022,"Microlensing"
"OGLE-2007-BLG-368L b",269.1081670,-32.2374167,4.72000000,2009,"Microlensing"
"MOA-2011-BLG-262L b",270.0978330,-31.2452583,4.29000000,2014,"Microlensing"
"Kepler-132 c",283.2358100,41.3430370,1.28000000,2014,"Transit"
"KMT-2025-BLG-0481L b",265.3560000,-34.3717500,14.10000000,2026,"Microlensing"
"KMT-2019-BLG-1339L b",265.7434170,-25.5739167,13.70000000,2020,"Microlensing"
"OGLE-2017-BLG-1140L b",266.8830570,-24.5226669,13.50000000,2018,"Microlensing"
"KMT-2022-BLG-1790L b",271.0562500,-27.0347500,13.50000000,2025,"Microlensing"
"KMT-2018-BLG-1996L b",268.6785000,-22.8204111,13.70000000,2021,"Microlensing"
"Kepler-47 b",295.2978883,46.9204303,3.05000000,2012,"Transit"
"HD 190007 b",300.6956339,3.3266992,4.06000000,2020,"Radial Velocity"
"Kepler-1219 b",297.2158443,47.3785082,2.12000000,2016,"Transit"
"Kepler-1808 b",287.2924737,39.3832039,3.02511302,2021,"Transit"
"Kepler-824 b",290.4774060,39.7319975,1.87000000,2016,"Transit"
"HD 95089 b",164.6987480,1.7290087,13.70000000,2009,"Radial Velocity"
"Kepler-610 c",293.1713241,45.0655934,3.30000000,2016,"Transit"
"Kepler-410 A b",283.1510448,45.1400838,2.83800000,2013,"Transit"
"DMPP-6 b",120.3857827,-70.0234291,2.28000000,2026,"Radial Velocity"
"Gaia22dkvL b",151.7690000,-66.1808889,14.10000000,2024,"Microlensing"
"MOA-2022-BLG-249L b",268.8655417,-28.3060611,2.04000000,2023,"Microlensing"
"Kepler-1063 b",290.5267975,38.1428283,1.49000000,2016,"Transit"
"KMT-2021-BLG-1303L b",271.8638750,-29.2815806,13.60000000,2022,"Microlensing"
"OGLE-2018-BLG-0596L b",269.0555417,-29.1990833,3.81000000,2019,"Microlensing"
"KMT-2023-BLG-0830L b",271.6579583,-28.3323111,4.41000000,2025,"Microlensing"
"KMT-2023-BLG-0735L b",267.5759583,-29.2029194,6.97000000,2024,"Microlensing"
"KMT-2021-BLG-0320L b",269.3881250,-30.5039389,6.20000000,2022,"Microlensing"
"OGLE-2023-BLG-0766L b",269.8296250,-28.3246889,13.70000000,2026,"Microlensing"
"Kepler-1628 b",281.6336936,43.4115547,6.43000000,2016,"Transit"
"OGLE2-TR-L9 b",166.9798793,-61.1462496,18.04600000,2008,"Transit"
"TOI-5736 b",213.7583971,49.5009379,1.56000000,2025,"Transit"
"Kepler-1577 b",292.9552704,47.5730433,1.13000000,2016,"Transit"
"K2-13 b",170.1554763,2.5027534,1.89000000,2015,"Transit"
"Kepler-416 b",291.5569554,39.2272923,2.48000000,2014,"Transit Timing Variations"
"TOI-1533 b",355.2467209,57.4852417,2.89000000,2026,"Transit"
"Kepler-675 b",293.8334488,50.2303479,2.44000000,2016,"Transit"
"Kepler-1489 c",281.2957984,44.4654063,0.51000000,2024,"Transit"
"K2-190 c",205.3630485,-13.1608686,1.09308317,2018,"Transit"
"Kepler-276 c",293.5681970,39.0363123,2.90000000,2013,"Transit"
"HD 148164 b",246.4351678,11.9190729,13.70000000,2018,"Radial Velocity"
"Kepler-1996 b",285.2537555,46.5822183,2.26000000,2023,"Transit"
"HIP 107772 b",327.4977057,-41.2440371,3.64000000,2020,"Radial Velocity"
"Kepler-446 c",282.2501047,44.9210020,1.11000000,2015,"Transit"
"KIC 3526061 b",285.1863974,38.6111112,12.10000000,2022,"Radial Velocity"
"HD 11964 c",29.2884252,-10.2434693,5.38000000,2008,"Radial Velocity"
"Kepler-1482 b",285.3138209,48.7252700,1.01000000,2016,"Transit"
"TOI-5515 b",139.6163639,16.9899558,2.65362762,2026,"Transit"
"TOI-2184 b",100.8331246,-66.9476563,11.39953337,2022,"Transit"
"HD 102329 c",176.6941567,3.4742143,13.50000000,2016,"Radial Velocity"
"HD 39194 b",86.1290710,-70.1382377,1.99000000,2021,"Radial Velocity"
"HD 199509 b",317.3445632,-82.0274926,7.43000000,2022,"Radial Velocity"
"Kepler-325 d",289.8354219,49.8256070,2.79000000,2014,"Transit"
"Kepler-1940 b",291.2042027,45.2383344,1.54732469,2021,"Transit"
"TOI-2545 b",135.5458029,-3.4208194,2.75000000,2022,"Transit"
"Kepler-1612 b",291.2503022,45.6550536,1.03000000,2016,"Transit"
"HD 136352 c",230.4401147,-48.3188174,2.91600000,2019,"Radial Velocity"
"EPIC 201615463 c",185.1880932,2.2823788,1.22000000,2019,"Transit"
"Kepler-225 b",292.1939846,47.4570808,1.20000000,2014,"Transit"
"HD 20868 b",50.1794053,-33.7296900,13.70000000,2008,"Radial Velocity"
"Kepler-1930 b",297.5771450,40.0276768,1.52955541,2021,"Transit"
"Kepler-1439 b",285.7396971,40.9798688,1.46000000,2016,"Transit"
"HD 155193 b",257.4208876,10.0381003,14.00000000,2021,"Radial Velocity"
"TOI-1266 c",197.9965833,65.8336973,1.98000000,2020,"Transit"
"Kepler-1536 b",291.5852554,45.7158742,3.14000000,2016,"Transit"
"HD 134987 b",228.3675397,-25.3096721,13.50000000,1999,"Radial Velocity"
"Kepler-961 b",282.0354942,43.6312491,2.55000000,2016,"Transit"
"TOI-262 b",32.5346870,-31.0706272,2.07000000,2023,"Transit"
"Kepler-539 b",299.1224639,41.8667953,8.37312300,2016,"Transit"
"Kepler-319 c",288.8119782,39.7706431,2.63000000,2014,"Transit"
"HD 179079 b",287.7903733,-2.6387703,,2008,"Radial Velocity"
"Kepler-1099 b",288.7499866,48.2771163,2.83000000,2016,"Transit"
"Kepler-244 d",287.2426410,42.3014185,2.31000000,2014,"Transit"
"NY Vir c",204.7005847,-2.0303873,12.80000000,2019,"Eclipse Timing Variations"
"Kepler-377 b",295.4220717,38.7356737,1.39000000,2014,"Transit"
"Kepler-879 b",295.8065515,50.9097521,2.57000000,2016,"Transit"
"Kepler-705 b",289.5085612,41.8120234,2.11000000,2016,"Transit"
"Kepler-163 c",295.0027458,46.9873389,2.26000000,2014,"Transit"
"TOI-778 b",199.3338503,-15.2737046,15.40000000,2023,"Transit"
"Kepler-1355 b",283.7414249,49.0679833,1.46000000,2016,"Transit"
"Kepler-411 d",287.6057027,49.5233937,3.31900000,2018,"Transit"
"Kepler-1542 e",285.7284757,42.6544651,0.76000000,2016,"Transit"
"Kepler-1579 b",293.2880220,43.5149061,0.84000000,2016,"Transit"
"K2-264 c",131.3583524,19.6984010,2.66800000,2018,"Transit"
"Kepler-1073 d",294.1527259,38.2330886,1.48770949,2021,"Transit"
"Kepler-510 b",287.6550196,39.2441716,2.47000000,2016,"Transit"
"HD 164509 b",270.3800811,0.1044685,14.30000000,2012,"Radial Velocity"
"TIC 34085383 b",59.2353630,-7.3757198,3.91982296,2026,"Transit"
"TYC 3667-1280-1 b",12.8875757,58.4261485,12.80000000,2016,"Radial Velocity"
"HATS-59 c",170.3243250,-22.3881770,12.30000000,2018,"Radial Velocity"
"Kepler-1605 b",287.1349405,47.4886251,1.08000000,2016,"Transit"
"Ross 458 c",195.1912147,12.3755996,14.01125000,2010,"Imaging"
"SR 12 AB c",246.8312363,-24.6946687,12.30000000,2010,"Imaging"
"HD 187123 b",296.7428786,34.4189900,14.20000000,1998,"Radial Velocity"
"OGLE-TR-132 b",162.6440933,-61.9572476,13.45000000,2004,"Transit"
"OGLE-TR-56 b",269.1479583,-29.5392222,15.27800000,2002,"Transit"
"WASP-156 b",32.7820850,2.4181937,6.15000000,2017,"Transit"
"HD 22781 b",55.2065581,31.8258855,12.30000000,2011,"Radial Velocity"
"Kepler-16 b",289.0758307,51.7572290,8.44930000,2011,"Transit"
"Kepler-27 c",292.2367608,41.0858710,4.90000000,2011,"Transit"
"WASP-23 b",101.1275033,-42.7622296,10.78300000,2010,"Transit"
"Kepler-27 b",292.2367608,41.0858710,4.00000000,2011,"Transit"
"HD 114783 b",198.1818436,-2.2649921,13.70000000,2001,"Radial Velocity"
"HD 19994 b",48.1943193,-1.1963955,13.60000000,2003,"Radial Velocity"
"47 UMa b",164.8647611,40.4304931,13.20000000,1996,"Radial Velocity"
"Kepler-18 c",298.0794448,44.7462480,5.49000000,2011,"Transit"
"Kepler-18 b",298.0794448,44.7462480,2.00000000,2011,"Transit"
"Kepler-31 c",294.0230229,45.8530535,5.30000000,2011,"Transit"
"Kepler-32 e",297.8423073,46.5743595,1.50000000,2012,"Transit"
"61 Vir b",199.5964550,-18.3157745,2.11000000,2009,"Radial Velocity"
"61 Vir c",199.5964550,-18.3157745,4.46000000,2009,"Radial Velocity"
"47 UMa d",164.8647611,40.4304931,13.50000000,2009,"Radial Velocity"
"47 UMa c",164.8647611,40.4304931,14.20000000,2001,"Radial Velocity"
"BD-08 2823 c",150.1971964,-9.5165689,12.50000000,2009,"Radial Velocity"
"CoRoT-23 b",279.7826586,4.3577516,11.77000000,2011,"Transit"
"Kepler-18 d",298.0794448,44.7462480,6.98000000,2011,"Transit"
"HATS-1 b",175.5252399,-23.3548451,14.59400000,2012,"Transit"
"HD 47186 c",99.0367212,-27.6234285,13.00000000,2008,"Radial Velocity"
"HD 196885 A b",309.9664609,11.2500236,13.20000000,2007,"Radial Velocity"
"CoRoT-6 b",281.0725563,6.6632062,13.06800000,2009,"Transit"
"HR 8799 b",346.8701486,21.1340376,13.00000000,2008,"Imaging"
"HAT-P-37 b",284.2960393,51.2691212,13.20400000,2011,"Transit"
"Kepler-42 b",292.2196000,44.6173667,0.78000000,2011,"Transit"
"Kepler-32 d",297.8423073,46.5743595,2.70000000,2012,"Transit"
"Kepler-32 f",297.8423073,46.5743595,0.82000000,2012,"Transit"
"BD+20 2457 b",154.1867820,19.8912626,12.10000000,2009,"Radial Velocity"
"HR 8799 d",346.8701486,21.1340376,13.00000000,2008,"Imaging"
"GJ 179 b",73.0245495,6.4752347,13.80000000,2009,"Radial Velocity"
"SWEEPS-4 b",269.7246667,-29.1890556,9.07900000,2006,"Transit"
"Kepler-42 c",292.2196000,44.6173667,0.73000000,2011,"Transit"
"Kepler-33 c",289.0775348,46.0051696,3.20000000,2011,"Transit"
"Kepler-35 b",294.4969550,46.6896733,8.16000000,2011,"Transit"
"CoRoT-16 b",278.5246658,-6.0026026,13.11000000,2011,"Transit"
"HD 240210 b",347.6219227,57.0294818,12.80000000,2009,"Radial Velocity"
"BD+20 2457 c",154.1867820,19.8912626,12.40000000,2009,"Radial Velocity"
"HD 110014 b",189.8111935,-7.9956702,12.40000000,2009,"Radial Velocity"
"HIP 5158 b",16.5094891,-22.4536134,13.60000000,2009,"Radial Velocity"
"Kepler-33 e",289.0775348,46.0051696,4.02000000,2011,"Transit"
"Kepler-33 d",289.0775348,46.0051696,5.35000000,2011,"Transit"
"BD+20 274 b",25.9203179,21.0052692,13.00000000,2012,"Radial Velocity"
"KELT-1 b",0.3620995,39.3837953,12.44200000,2012,"Transit"
"CoRoT-5 b",101.2772396,0.8152163,15.55800000,2009,"Transit"
"HD 134987 c",228.3675397,-25.3096721,13.90000000,2009,"Radial Velocity"
"HD 147018 b",245.7490012,-61.6901291,13.40000000,2009,"Radial Velocity"
"Kepler-33 f",289.0775348,46.0051696,4.46000000,2011,"Transit"
"Kepler-31 b",294.0230229,45.8530535,5.50000000,2011,"Transit"
"Kepler-34 b",296.4358022,44.6415369,8.56400000,2011,"Transit"
"HD 45350 b",97.1902262,38.9627315,13.50000000,2004,"Radial Velocity"
"HD 147018 c",245.7490012,-61.6901291,12.70000000,2009,"Radial Velocity"
"CFBDSIR J145829+101343 b",224.6208333,10.2286111,12.40000000,2011,"Imaging"
"HD 220773 b",351.6144715,8.6428871,13.60000000,2011,"Radial Velocity"
"HD 147513 b",246.0057894,-39.1929661,13.70000000,2003,"Radial Velocity"
"HD 129445 b",221.5104196,-68.7629901,13.30000000,2009,"Radial Velocity"
"WASP-5 b",359.3490277,-41.2772202,12.18400000,2008,"Transit"
"OGLE-TR-111 b",163.3241150,-61.4056976,11.42197100,2004,"Transit"
"HD 8535 b",20.9054804,-41.2701007,14.00000000,2010,"Radial Velocity"
"MOA-2009-BLG-266L b",267.0081250,-35.0054111,3.21000000,2011,"Microlensing"
"GJ 667 C b",259.7510609,-34.9977651,2.25000000,2012,"Radial Velocity"
"HIP 5158 c",16.5094891,-22.4536134,12.20000000,2011,"Radial Velocity"
"HAT-P-23 b",306.1239076,16.7621462,15.33400000,2010,"Transit"
"HAT-P-20 b",111.9164295,24.3361185,9.71800000,2010,"Transit"
"CoRoT-17 b",278.6992360,-6.6122880,11.43000000,2011,"Transit"
"HD 132563 b",224.5892892,44.0428571,13.60000000,2011,"Radial Velocity"
"Kepler-45 b",292.8729292,41.0641727,10.76000000,2011,"Transit"
"HU Aqr AB b",316.9921976,-5.2948694,12.80000000,2011,"Eclipse Timing Variations"
"Kepler-419 b",295.4179125,51.1847629,10.80000000,2014,"Transit"
"GJ 3634 b",164.6433493,-31.1443383,2.83000000,2010,"Radial Velocity"
"Kepler-14 b",287.7088140,47.3330500,12.73300000,2011,"Transit"
"CoRoT-18 b",98.1724172,-0.0316045,14.68000000,2011,"Transit"
"Kepler-15 b",296.2005506,49.1400304,10.76000000,2011,"Transit"
"KOI-55 b",296.3561853,41.0927315,0.75900000,2011,"Orbital Brightness Modulation"
"PSR J1719-1438 b",259.7919708,-14.6336000,,2011,"Pulsar Timing"
"CoRoT-14 b",103.4242023,-5.5360385,12.22000000,2010,"Transit"
"HD 11964 b",29.2884252,-10.2434693,14.10000000,2005,"Radial Velocity"
"HAT-P-4 b",229.9912200,36.2295450,14.28000000,2007,"Transit"
"OGLE-TR-10 b",267.8677483,-29.8764758,14.01100000,2004,"Transit"
"OGLE-TR-113 b",163.1010355,-61.4468591,12.25100000,2004,"Transit"
"HD 192310 b",303.8284712,-27.0337556,4.27000000,2011,"Radial Velocity"
"OGLE-2014-BLG-1760L b",269.4090000,-28.9620472,13.80000000,2016,"Microlensing"
"OGLE-2013-BLG-0132L b",269.7646180,-28.4210281,11.60000000,2017,"Microlensing"
"Kepler-277 b",286.5831894,39.0772582,2.92000000,2013,"Transit"
"KMT-2017-BLG-1194L b",274.3221250,-25.3239389,1.70000000,2023,"Microlensing"
"KMT-2017-BLG-2331L b",264.4072083,-29.4612111,14.20000000,2024,"Microlensing"
"HD 41004 A b",89.9566041,-48.2394189,13.20000000,2004,"Radial Velocity"
"OGLE-2019-BLG-0299L b",266.6794583,-23.5843111,12.70000000,2021,"Microlensing"
