dataset,cell_id,month,value,previous_value,delta,relative_delta,value_bin,value_reconstructed,delta_bin,delta_reconstructed,theta,rho
浙江,CEG2000_f4_r0023_c0113,6,18.8011382112084,30.641653057974136,-11.840514846765736,-0.3864189319147838,0,21.674950714381367,0,-11.619088429350501,-2.187969531198636,0.8960228127818458
浙江,CEG2000_f4_r0023_c0113,7,21.264961068891147,18.8011382112084,2.4638228576827466,0.13104647335733777,0,21.674950714381367,5,2.9047721073376263,-2.187969531198636,0.8960228127818458
浙江,CEG2000_f4_r0023_c0113,8,19.38154795290957,21.264961068891147,-1.8834131159815755,-0.08856884853350852,0,21.674950714381367,3,-2.9047721073376245,-2.187969531198636,0.8960228127818458
浙江,CEG2000_f4_r0023_c0113,9,24.38438486805454,19.38154795290957,5.002836915144968,0.2581237023637185,1,25.426497473823687,6,5.8095442146752525,-2.187969531198636,0.8960228127818458
浙江,CEG2000_f4_r0023_c0113,10,24.74748127900018,24.38438486805454,0.3630964109456407,0.014890529857955349,1,25.426497473823687,4,0.0,-2.187969531198636,0.8960228127818458
浙江,CEG2000_f4_r0023_c0113,11,25.00188363562045,24.74748127900018,0.2544023566202718,0.010279929248240241,1,25.426497473823687,4,0.0,-2.187969531198636,0.8960228127818458
浙江,CEG2000_f4_r0023_c0113,12,27.153656291985666,25.00188363562045,2.151772656365214,0.08606442169419429,1,25.426497473823687,5,2.9047721073376263,-2.187969531198636,0.8960228127818458
浙江,CEG2000_f4_r0023_c0114,1,34.317129772394075,,,,3,32.92959099270833,4,,-2.022141198529685,0.8257020249259662
浙江,CEG2000_f4_r0023_c0114,2,36.886428154293434,34.317129772394075,2.569298381899358,0.07486926788283424,4,36.68113775215064,5,2.9047721073376263,-2.022141198529685,0.8257020249259662
浙江,CEG2000_f4_r0023_c0114,3,32.78335283231846,36.886428154293434,-4.103075321974977,-0.11123536561501944,3,32.92959099270833,3,-2.9047721073376245,-2.022141198529685,0.8257020249259662
浙江,CEG2000_f4_r0023_c0114,4,28.767953566813745,32.78335283231846,-4.015399265504712,-0.12248287373298361,2,29.178044233266007,3,-2.9047721073376245,-2.022141198529685,0.8257020249259662
浙江,CEG2000_f4_r0023_c0114,5,29.291951066509757,28.767953566813745,0.5239974996960122,0.01821462546785001,2,29.178044233266007,4,0.0,-2.022141198529685,0.8257020249259662
浙江,CEG2000_f4_r0023_c0114,6,18.29740043679829,29.291951066509757,-10.994550629711465,-0.3753437456162426,0,21.674950714381367,0,-11.619088429350501,-2.022141198529685,0.8257020249259662
浙江,CEG2000_f4_r0023_c0114,7,19.295582494280257,18.29740043679829,0.9981820574819658,0.054553217050139026,0,21.674950714381367,4,0.0,-2.022141198529685,0.8257020249259662
浙江,CEG2000_f4_r0023_c0114,8,18.59439518804456,19.295582494280257,-0.7011873062356955,-0.036339266070021296,0,21.674950714381367,4,0.0,-2.022141198529685,0.8257020249259662
浙江,CEG2000_f4_r0023_c0114,9,22.325707962681733,18.59439518804456,3.7313127746371713,0.20066868198199064,0,21.674950714381367,5,2.9047721073376263,-2.022141198529685,0.8257020249259662
浙江,CEG2000_f4_r0023_c0114,10,23.76870597259888,22.325707962681733,1.4429980099171473,0.06463391944072605,1,25.426497473823687,4,0.0,-2.022141198529685,0.8257020249259662
浙江,CEG2000_f4_r0023_c0114,11,24.04466307300489,23.76870597259888,0.2759571004060106,0.01161010198553259,1,25.426497473823687,4,0.0,-2.022141198529685,0.8257020249259662
浙江,CEG2000_f4_r0023_c0114,12,26.186777685987018,24.04466307300489,2.1421146129821267,0.08908898438203085,1,25.426497473823687,5,2.9047721073376263,-2.022141198529685,0.8257020249259662
浙江,CEG2000_f4_r0023_c0115,1,34.66381481797161,,,,3,32.92959099270833,4,,-1.7842112646426138,0.8281169452320889
浙江,CEG2000_f4_r0023_c0115,2,36.40792156856273,34.66381481797161,1.744106750591115,0.050314910801071866,4,36.68113775215064,5,2.9047721073376263,-1.7842112646426138,0.8281169452320889
浙江,CEG2000_f4_r0023_c0115,3,33.09715139828714,36.40792156856273,-3.310770170275589,-0.09093543458779452,3,32.92959099270833,3,-2.9047721073376245,-1.7842112646426138,0.8281169452320889
浙江,CEG2000_f4_r0023_c0115,4,29.768508421364157,33.09715139828714,-3.328642976922982,-0.10057188719556233,2,29.178044233266007,3,-2.9047721073376245,-1.7842112646426138,0.8281169452320889
浙江,CEG2000_f4_r0023_c0115,5,30.63917401462949,29.768508421364157,0.8706655932653327,0.029247874328848688,2,29.178044233266007,4,0.0,-1.7842112646426138,0.8281169452320889
浙江,CEG2000_f4_r0023_c0115,6,18.45508270098919,30.63917401462949,-12.184091313640298,-0.3976638308794708,0,21.674950714381367,0,-11.619088429350501,-1.7842112646426138,0.8281169452320889
浙江,CEG2000_f4_r0023_c0115,7,19.549413471858266,18.45508270098919,1.0943307708690746,0.05929698547546571,0,21.674950714381367,4,0.0,-1.7842112646426138,0.8281169452320889
浙江,CEG2000_f4_r0023_c0115,8,18.133888453608087,19.549413471858266,-1.4155250182501788,-0.07240754410805483,0,21.674950714381367,4,0.0,-1.7842112646426138,0.8281169452320889
浙江,CEG2000_f4_r0023_c0115,9,22.55259469660792,18.133888453608087,4.418706242999832,0.24367119353933409,0,21.674950714381367,6,5.8095442146752525,-1.7842112646426138,0.8281169452320889
浙江,CEG2000_f4_r0023_c0115,10,24.724953462667735,22.55259469660792,2.1723587660598156,0.09632411681599345,1,25.426497473823687,5,2.9047721073376263,-1.7842112646426138,0.8281169452320889
浙江,CEG2000_f4_r0023_c0115,11,25.0211382872726,24.724953462667735,0.2961848246048646,0.011979186333032932,1,25.426497473823687,4,0.0,-1.7842112646426138,0.8281169452320889
